slug,attribute,attribute_type,area,dry,scale
unterdsee_ermatingen_brunkem,Schul- und Hochschulareal,land-cover,24973,4677451,0.0053390190511883
untertenzen,Friedhof,land-cover,1598,3436553,0.0004650008307743
untertenzen,Kraftwerkareal,land-cover,103,3436553,2.997189334778192e-05
untertenzen,Schul- und Hochschulareal,land-cover,7889,3436553,0.0022956142390354
urnaesch_urnaesch_meierr,Abwasserreinigungsareal,land-cover,891,7065000,0.0001261146496815
urnaesch_urnaesch_meierr,Friedhof,land-cover,3547,7065000,0.0005020523708421
urnaesch_urnaesch_meierr,Kraftwerkareal,land-cover,121,7065000,1.7126680820948336e-05
urnaesch_urnaesch_meierr,Schul- und Hochschulareal,land-cover,5708,7065000,0.0008079263977353
urnaesch_urnaesch_meierr,Unterwerkareal,land-cover,1626,7065000,0.0002301486199575
val-calanca,Friedhof,land-cover,474,7065000,6.709129511677283e-05
val-calanca,Wald nicht bestockt,land-cover,71439,7065000,0.0101116772823779
verbier,Schul- und Hochschulareal,land-cover,5129,7065000,0.0007259731068648
verbier,Unterwerkareal,land-cover,648,7065000,9.171974522292994e-05
verbier,Wald nicht bestockt,land-cover,14113,7065000,0.001997593772116
versoix,Friedhof,land-cover,6493,3730114,0.0017406974692998
versoix,Historisches Areal,land-cover,1558,3730114,0.0004176816043691
versoix,Oeffentliches Parkareal,land-cover,46574,3730114,0.0124859454697631
versoix,Schul- und Hochschulareal,land-cover,158060,3730114,0.042374040042744
veveyse,Abwasserreinigungsareal,land-cover,6481,3126368,0.0020730125180401
veveyse,Friedhof,land-cover,39674,3126368,0.0126901247709802
veveyse,Historisches Areal,land-cover,2340,3126368,0.0007484723487446
veveyse,Oeffentliches Parkareal,land-cover,47577,3126368,0.0152179781778728
veveyse,Schul- und Hochschulareal,land-cover,52096,3126368,0.0166634254188886
via-brunari-spiaggia,Friedhof,land-cover,2748,7065000,0.0003889596602972
via-brunari-spiaggia,Historisches Areal,land-cover,36676,7065000,0.0051912243453644
via-brunari-spiaggia,Klosterareal,land-cover,5578,7065000,0.000789525831564
via-brunari-spiaggia,Messeareal,land-cover,2352,7065000,0.0003329087048832
via-brunari-spiaggia,Oeffentliches Parkareal,land-cover,3204,7065000,0.0004535031847133
via-brunari-spiaggia,Schul- und Hochschulareal,land-cover,107210,7065000,0.015174805378627
via-brunari-spiaggia,Unterwerkareal,land-cover,3828,7065000,0.0005418259023354
via-brunari-spiaggia,Wald nicht bestockt,land-cover,11135,7065000,0.0015760792639773
via-mirasole-spiaggia,Friedhof,land-cover,8998,7065000,0.001273602264685
via-mirasole-spiaggia,Historisches Areal,land-cover,36676,7065000,0.0051912243453644
via-mirasole-spiaggia,Klosterareal,land-cover,5578,7065000,0.000789525831564
via-mirasole-spiaggia,Messeareal,land-cover,2352,7065000,0.0003329087048832
via-mirasole-spiaggia,Oeffentliches Parkareal,land-cover,3204,7065000,0.0004535031847133
via-mirasole-spiaggia,Schul- und Hochschulareal,land-cover,103548,7065000,0.0146564755838641
via-mirasole-spiaggia,Unterwerkareal,land-cover,3828,7065000,0.0005418259023354
via-mirasole-spiaggia,Wald nicht bestockt,land-cover,11135,7065000,0.0015760792639773
vidy,Abwasserreinigungsareal,land-cover,54193,3683398,0.0147127733685037
vidy,Baumschule,land-cover,13216,3683398,0.0035879913058539
vidy,Friedhof,land-cover,216359,3683398,0.058738968745707
vidy,Historisches Areal,land-cover,19402,3683398,0.0052674188344566
vidy,Oeffentliches Parkareal,land-cover,272453,3683398,0.0739678416505628
vidy,Schrebergartenareal,land-cover,14726,3683398,0.0039979388597159
vidy,Schul- und Hochschulareal,land-cover,281593,3683398,0.0764492460494358
vidy-ruines,Abwasserreinigungsareal,land-cover,54193,4022452,0.0134726281382599
vidy-ruines,Baumschule,land-cover,13216,4022452,0.0032855581620364
vidy-ruines,Friedhof,land-cover,216359,4022452,0.0537878388604761
vidy-ruines,Historisches Areal,land-cover,19402,4022452,0.0048234261092487
vidy-ruines,Oeffentliches Parkareal,land-cover,272453,4022452,0.0677330643100278
vidy-ruines,Schrebergartenareal,land-cover,15457,4022452,0.0038426810313709
vidy-ruines,Schul- und Hochschulareal,land-cover,460458,4022452,0.1144719688389072
vierwaldstattersee_weggis_schoberls_1,Friedhof,land-cover,492,4060624,0.0001211636438143
vierwaldstattersee_weggis_schoberls_1,Schul- und Hochschulareal,land-cover,12642,4060624,0.0031133146038638
vierwaldstattersee_weggis_schoberls_2,Schul- und Hochschulareal,land-cover,9705,3967598,0.0024460643442203
vierwaldstattersee_weggis_schoberls_3,Schul- und Hochschulareal,land-cover,9705,2926722,0.0033159965312728
villa-barton,Historisches Areal,land-cover,31028,3423779,0.0090625008214607
villa-barton,Oeffentliches Parkareal,land-cover,673659,3423779,0.1967589029548928
villa-barton,Schul- und Hochschulareal,land-cover,112800,3423779,0.0329460517165389
villars,Wald nicht bestockt,land-cover,10013,6986101,0.0014332744402063
vira-gambarogno,Friedhof,land-cover,2573,3816571,0.0006741653699092
vira-gambarogno,Schul- und Hochschulareal,land-cover,4028,3816571,0.0010553976331109
vira-spiaggia-left-of-river,Friedhof,land-cover,2573,3922974,0.0006558799523014
vira-spiaggia-left-of-river,Schul- und Hochschulareal,land-cover,4028,3922974,0.0010267720357055
vorderrhein_disentis_schmidn,Abwasserreinigungsareal,land-cover,4484,7065000,0.000634677990092
vorderrhein_disentis_schmidn,Friedhof,land-cover,3543,7065000,0.0005014861995753
vorderrhein_disentis_schmidn,Historisches Areal,land-cover,241,7065000,3.411181882519462e-05
vorderrhein_disentis_schmidn,Klosterareal,land-cover,8089,7065000,0.0011449398443029
vorderrhein_disentis_schmidn,Schul- und Hochschulareal,land-cover,11931,7065000,0.0016887473460721
vorderrhein_disentis_schmidn,Wald nicht bestockt,land-cover,102988,7065000,0.0145772116065109
walensee_walenstadt_wysse,Abwasserreinigungsareal,land-cover,4938,4896449,0.0010084859456312
walensee_walenstadt_wysse,Deponieareal,land-cover,43594,4896449,0.0089031867788268
walensee_walenstadt_wysse,Friedhof,land-cover,3623,4896449,0.0007399239734754
walensee_walenstadt_wysse,Historisches Areal,land-cover,1540,4896449,0.0003145136403953
walensee_walenstadt_wysse,Schul- und Hochschulareal,land-cover,14312,4896449,0.0029229345593102
walensee_walenstadt_wysse,Spitalareal,land-cover,27111,4896449,0.0055368696784138
walensee_walenstadt_wysse,Truppenuebungsplatz,land-cover,81495,4896449,0.0166436942363741
weissenau-neuhaus,Baumschule,land-cover,6521,3707593,0.001758823042335
weissenau-neuhaus,Historisches Areal,land-cover,6088,3707593,0.00164203568191
wycheley,Abwasserreinigungsareal,land-cover,6852,5425461,0.0012629341543511
wycheley,Kiesabbauareal,land-cover,39695,5425461,0.0073164289633636
wycheley,Schul- und Hochschulareal,land-cover,10154,5425461,0.0018715460308349
wycheley,Unterwerkareal,land-cover,2087,5425461,0.0003846677729321
zuerichsee_maennedorf_vanderkaadene,Abwasserreinigungsareal,land-cover,3090,3964841,0.0007793502942488
zuerichsee_maennedorf_vanderkaadene,Friedhof,land-cover,20626,3964841,0.0052022262683421
zuerichsee_maennedorf_vanderkaadene,Historisches Areal,land-cover,625,3964841,0.0001576355773157
zuerichsee_maennedorf_vanderkaadene,Schrebergartenareal,land-cover,16426,3964841,0.0041429151887805
zuerichsee_maennedorf_vanderkaadene,Schul- und Hochschulareal,land-cover,82626,3964841,0.0208396755380606
zuerichsee_maennedorf_vanderkaadene,Spitalareal,land-cover,44154,3964841,0.0111363860492766
zuerichsee_richterswil_benkoem_2,Abwasserreinigungsareal,land-cover,6085,3364094,0.0018088079583983
zuerichsee_richterswil_benkoem_2,Baumschule,land-cover,3387,3364094,0.0010068089655045
zuerichsee_richterswil_benkoem_2,Friedhof,land-cover,11689,3364094,0.0034746353698796
zuerichsee_richterswil_benkoem_2,Historisches Areal,land-cover,5514,3364094,0.0016390742945946
zuerichsee_richterswil_benkoem_2,Oeffentliches Parkareal,land-cover,18754,3364094,0.0055747550454892
zuerichsee_richterswil_benkoem_2,Schrebergartenareal,land-cover,1466,3364094,0.0004357785483996
zuerichsee_richterswil_benkoem_2,Schul- und Hochschulareal,land-cover,159162,3364094,0.0473119954436469
zuerichsee_staefa_hennm,Abwasserreinigungsareal,land-cover,6281,3683138,0.0017053393057767
zuerichsee_staefa_hennm,Baumschule,land-cover,40363,3683138,0.0109588617097703
zuerichsee_staefa_hennm,Schrebergartenareal,land-cover,2291,3683138,0.000622023937197
zuerichsee_staefa_hennm,Schul- und Hochschulareal,land-cover,16914,3683138,0.0045922797353778
zuerichsee_waedenswil_colomboc_1,Abwasserreinigungsareal,land-cover,6085,3946246,0.0015419717878713
zuerichsee_waedenswil_colomboc_1,Baumschule,land-cover,3387,3946246,0.0008582840502087
zuerichsee_waedenswil_colomboc_1,Friedhof,land-cover,33731,3946246,0.008547617153112
zuerichsee_waedenswil_colomboc_1,Historisches Areal,land-cover,11629,3946246,0.0029468512606664
zuerichsee_waedenswil_colomboc_1,Oeffentliches Parkareal,land-cover,39949,3946246,0.0101232918576287
zuerichsee_waedenswil_colomboc_1,Schrebergartenareal,land-cover,13706,3946246,0.003473174252188
zuerichsee_waedenswil_colomboc_1,Schul- und Hochschulareal,land-cover,167000,3946246,0.042318699847906
zuerichsee_zurich_kullg,Friedhof,land-cover,2031,3750060,0.0005415913345386
zuerichsee_zurich_kullg,Oeffentliches Parkareal,land-cover,375789,3750060,0.1002087966592534
zuerichsee_zurich_kullg,Schul- und Hochschulareal,land-cover,191010,3750060,0.0509351850370394
zuerichsee_zurich_kullg,Spitalareal,land-cover,74362,3750060,0.0198295493938763
zugersee_immensee_guedesd,Baumschule,land-cover,1516,2934687,0.0005165797919846
zugersee_immensee_guedesd,Schul- und Hochschulareal,land-cover,4851,2934687,0.0016529871839824
zugerseecholler_cham_blarerm,Friedhof,land-cover,248,3439487,7.210377594100516e-05
zugerseecholler_cham_blarerm,Historisches Areal,land-cover,69036,3439487,0.0200715978865452
zugerseecholler_cham_blarerm,Oeffentliches Parkareal,land-cover,33791,3439487,0.0098244302129939
zugerseecholler_cham_blarerm,Schrebergartenareal,land-cover,21514,3439487,0.0062550025628821
zugerseecholler_cham_blarerm,Schul- und Hochschulareal,land-cover,45460,3439487,0.0132170873156374
zulg_steffisburg_schmassmanne,Baumschule,land-cover,59675,7065000,0.0084465675866949
zulg_steffisburg_schmassmanne,Friedhof,land-cover,21709,7065000,0.0030727530077848
zulg_steffisburg_schmassmanne,Kraftwerkareal,land-cover,4290,7065000,0.0006072186836518
zulg_steffisburg_schmassmanne,Oeffentliches Parkareal,land-cover,4738,7065000,0.0006706298655343
zulg_steffisburg_schmassmanne,Schrebergartenareal,land-cover,10512,7065000,0.0014878980891719
zulg_steffisburg_schmassmanne,Schul- und Hochschulareal,land-cover,91660,7065000,0.0129738145789101
zulg_steffisburg_schmassmanne,Spitalareal,land-cover,4945,7065000,0.0006999292285916
zurcher-strand,Friedhof,land-cover,3233,5861863,0.0005515311429148
zurcher-strand,Historisches Areal,land-cover,18797,5861863,0.0032066597257561
zurcher-strand,Massnahmenvollzugsanstaltsareal,land-cover,5161,5861863,0.0008804368167594
zurcher-strand,Oeffentliches Parkareal,land-cover,397810,5861863,0.0678640903071259
zurcher-strand,Schul- und Hochschulareal,land-cover,307372,5861863,0.0524358894092202
zurcher-strand,Spitalareal,land-cover,17645,5861863,0.0030101351737493
zurichsee-feldeggstr-banningersand,Friedhof,land-cover,3233,4885814,0.0006617116410898
zurichsee-feldeggstr-banningersand,Oeffentliches Parkareal,land-cover,452605,4885814,0.0926365596398061
zurichsee-feldeggstr-banningersand,Schul- und Hochschulareal,land-cover,259407,4885814,0.0530939163873205
zurichsee-feldeggstr-banningersand,Spitalareal,land-cover,24068,4885814,0.004926098291912
zurichsee_kusnachterhorn_thirkell-whitej,Abwasserreinigungsareal,land-cover,6985,3238234,0.0021570399174364
zurichsee_kusnachterhorn_thirkell-whitej,Friedhof,land-cover,13222,3238234,0.0040830897334781
zurichsee_kusnachterhorn_thirkell-whitej,Historisches Areal,land-cover,774,3238234,0.0002390191690903
zurichsee_kusnachterhorn_thirkell-whitej,Schul- und Hochschulareal,land-cover,53046,3238234,0.0163811509606779
zurichsee_wollishofen_langendorfm,Friedhof,land-cover,101692,4266194,0.0238367031597719
zurichsee_wollishofen_langendorfm,Kraftwerkareal,land-cover,1487,4266194,0.0003485542382742
zurichsee_wollishofen_langendorfm,Oeffentliches Parkareal,land-cover,207047,4266194,0.0485320170625152
zurichsee_wollishofen_langendorfm,Schrebergartenareal,land-cover,14625,4266194,0.0034281141457702
zurichsee_wollishofen_langendorfm,Schul- und Hochschulareal,land-cover,85294,4266194,0.0199929960990991
zurichsee_wollishofen_langendorfm,Spitalareal,land-cover,15109,4266194,0.0035415642139105
